Amount,n1000,n500,n100,n50,n20,n10
356260,356,0,2,1,0,1
356270,356,0,2,0,3,1
356280,356,0,2,1,1,1
356290,356,0,2,0,4,1
356300,356,0,2,1,2,1
356310,356,0,3,0,0,1
356320,356,0,2,1,3,1
356330,356,0,3,0,1,1
356340,356,0,2,1,4,1
356350,356,0,3,0,2,1
356360,356,0,3,1,0,1
356370,356,0,3,0,3,1
356380,356,0,3,1,1,1
356390,356,0,3,0,4,1
356400,356,0,3,1,2,1
356410,356,0,4,0,0,1
356420,356,0,3,1,3,1
356430,356,0,4,0,1,1
356440,356,0,3,1,4,1
356450,356,0,4,0,2,1
356460,356,0,4,1,0,1
356470,356,0,4,0,3,1
356480,356,0,4,1,1,1
356490,356,0,4,0,4,1
356500,356,0,4,1,2,1
356510,356,1,0,0,0,1
356520,356,0,4,1,3,1
356530,356,1,0,0,1,1
356540,356,0,4,1,4,1
356550,356,1,0,0,2,1
356560,356,1,0,1,0,1
356570,356,1,0,0,3,1
356580,356,1,0,1,1,1
356590,356,1,0,0,4,1
356600,356,1,0,1,2,1
356610,356,1,1,0,0,1
356620,356,1,0,1,3,1
356630,356,1,1,0,1,1
356640,356,1,0,1,4,1
356650,356,1,1,0,2,1
356660,356,1,1,1,0,1
356670,356,1,1,0,3,1
356680,356,1,1,1,1,1
356690,356,1,1,0,4,1
356700,356,1,1,1,2,1
356710,356,1,2,0,0,1
356720,356,1,1,1,3,1
356730,356,1,2,0,1,1
356740,356,1,1,1,4,1
356750,356,1,2,0,2,1
356760,356,1,2,1,0,1
356770,356,1,2,0,3,1
356780,356,1,2,1,1,1
356790,356,1,2,0,4,1
356800,356,1,2,1,2,1
356810,356,1,3,0,0,1
356820,356,1,2,1,3,1
356830,356,1,3,0,1,1
356840,356,1,2,1,4,1
356850,356,1,3,0,2,1
356860,356,1,3,1,0,1
356870,356,1,3,0,3,1
356880,356,1,3,1,1,1
356890,356,1,3,0,4,1
356900,356,1,3,1,2,1
356910,356,1,4,0,0,1
356920,356,1,3,1,3,1
356930,356,1,4,0,1,1
356940,356,1,3,1,4,1
356950,356,1,4,0,2,1
356960,356,1,4,1,0,1
356970,356,1,4,0,3,1
356980,356,1,4,1,1,1
356990,356,1,4,0,4,1
357000,356,1,4,1,2,1
357010,357,0,0,0,0,1
357020,356,1,4,1,3,1
357030,357,0,0,0,1,1
357040,356,1,4,1,4,1
357050,357,0,0,0,2,1
357060,357,0,0,1,0,1
357070,357,0,0,0,3,1
357080,357,0,0,1,1,1
357090,357,0,0,0,4,1
357100,357,0,0,1,2,1
357110,357,0,1,0,0,1
357120,357,0,0,1,3,1
357130,357,0,1,0,1,1
357140,357,0,0,1,4,1
357150,357,0,1,0,2,1
357160,357,0,1,1,0,1
357170,357,0,1,0,3,1
357180,357,0,1,1,1,1
357190,357,0,1,0,4,1
357200,357,0,1,1,2,1
357210,357,0,2,0,0,1
357220,357,0,1,1,3,1
357230,357,0,2,0,1,1
357240,357,0,1,1,4,1
357250,357,0,2,0,2,1
357260,357,0,2,1,0,1
357270,357,0,2,0,3,1
357280,357,0,2,1,1,1
357290,357,0,2,0,4,1
357300,357,0,2,1,2,1
357310,357,0,3,0,0,1
357320,357,0,2,1,3,1
357330,357,0,3,0,1,1
357340,357,0,2,1,4,1
357350,357,0,3,0,2,1
357360,357,0,3,1,0,1
357370,357,0,3,0,3,1
357380,357,0,3,1,1,1
357390,357,0,3,0,4,1
357400,357,0,3,1,2,1
357410,357,0,4,0,0,1
357420,357,0,3,1,3,1
357430,357,0,4,0,1,1
357440,357,0,3,1,4,1
357450,357,0,4,0,2,1
357460,357,0,4,1,0,1
357470,357,0,4,0,3,1
357480,357,0,4,1,1,1
357490,357,0,4,0,4,1
357500,357,0,4,1,2,1
357510,357,1,0,0,0,1
357520,357,0,4,1,3,1
357530,357,1,0,0,1,1
357540,357,0,4,1,4,1
357550,357,1,0,0,2,1
357560,357,1,0,1,0,1
357570,357,1,0,0,3,1
357580,357,1,0,1,1,1
357590,357,1,0,0,4,1
357600,357,1,0,1,2,1
357610,357,1,1,0,0,1
357620,357,1,0,1,3,1
357630,357,1,1,0,1,1
357640,357,1,0,1,4,1
357650,357,1,1,0,2,1
357660,357,1,1,1,0,1
357670,357,1,1,0,3,1
357680,357,1,1,1,1,1
357690,357,1,1,0,4,1
357700,357,1,1,1,2,1
357710,357,1,2,0,0,1
357720,357,1,1,1,3,1
357730,357,1,2,0,1,1
357740,357,1,1,1,4,1
357750,357,1,2,0,2,1
357760,357,1,2,1,0,1
357770,357,1,2,0,3,1
357780,357,1,2,1,1,1
357790,357,1,2,0,4,1
357800,357,1,2,1,2,1
357810,357,1,3,0,0,1
357820,357,1,2,1,3,1
357830,357,1,3,0,1,1
357840,357,1,2,1,4,1
357850,357,1,3,0,2,1
357860,357,1,3,1,0,1
357870,357,1,3,0,3,1
357880,357,1,3,1,1,1
357890,357,1,3,0,4,1
357900,357,1,3,1,2,1
357910,357,1,4,0,0,1
357920,357,1,3,1,3,1
357930,357,1,4,0,1,1
357940,357,1,3,1,4,1
357950,357,1,4,0,2,1
357960,357,1,4,1,0,1
357970,357,1,4,0,3,1
357980,357,1,4,1,1,1
357990,357,1,4,0,4,1
358000,357,1,4,1,2,1
358010,358,0,0,0,0,1
358020,357,1,4,1,3,1
358030,358,0,0,0,1,1
358040,357,1,4,1,4,1
358050,358,0,0,0,2,1
358060,358,0,0,1,0,1
358070,358,0,0,0,3,1
358080,358,0,0,1,1,1
358090,358,0,0,0,4,1
358100,358,0,0,1,2,1
358110,358,0,1,0,0,1
358120,358,0,0,1,3,1
358130,358,0,1,0,1,1
358140,358,0,0,1,4,1
358150,358,0,1,0,2,1
358160,358,0,1,1,0,1
358170,358,0,1,0,3,1
358180,358,0,1,1,1,1
358190,358,0,1,0,4,1
358200,358,0,1,1,2,1
358210,358,0,2,0,0,1
358220,358,0,1,1,3,1
358230,358,0,2,0,1,1
358240,358,0,1,1,4,1
358250,358,0,2,0,2,1
358260,358,0,2,1,0,1
358270,358,0,2,0,3,1
358280,358,0,2,1,1,1
358290,358,0,2,0,4,1
358300,358,0,2,1,2,1
358310,358,0,3,0,0,1
358320,358,0,2,1,3,1
358330,358,0,3,0,1,1
358340,358,0,2,1,4,1
358350,358,0,3,0,2,1
358360,358,0,3,1,0,1
358370,358,0,3,0,3,1
358380,358,0,3,1,1,1
358390,358,0,3,0,4,1
358400,358,0,3,1,2,1
358410,358,0,4,0,0,1
358420,358,0,3,1,3,1
358430,358,0,4,0,1,1
358440,358,0,3,1,4,1
358450,358,0,4,0,2,1
358460,358,0,4,1,0,1
358470,358,0,4,0,3,1
358480,358,0,4,1,1,1
358490,358,0,4,0,4,1
358500,358,0,4,1,2,1
358510,358,1,0,0,0,1
358520,358,0,4,1,3,1
358530,358,1,0,0,1,1
358540,358,0,4,1,4,1
358550,358,1,0,0,2,1
358560,358,1,0,1,0,1
358570,358,1,0,0,3,1
358580,358,1,0,1,1,1
358590,358,1,0,0,4,1
358600,358,1,0,1,2,1
358610,358,1,1,0,0,1
358620,358,1,0,1,3,1
358630,358,1,1,0,1,1
358640,358,1,0,1,4,1
358650,358,1,1,0,2,1
358660,358,1,1,1,0,1
358670,358,1,1,0,3,1
358680,358,1,1,1,1,1
358690,358,1,1,0,4,1
358700,358,1,1,1,2,1
358710,358,1,2,0,0,1
358720,358,1,1,1,3,1
358730,358,1,2,0,1,1
358740,358,1,1,1,4,1
358750,358,1,2,0,2,1
358760,358,1,2,1,0,1
358770,358,1,2,0,3,1
358780,358,1,2,1,1,1
358790,358,1,2,0,4,1
358800,358,1,2,1,2,1
358810,358,1,3,0,0,1
358820,358,1,2,1,3,1
358830,358,1,3,0,1,1
358840,358,1,2,1,4,1
358850,358,1,3,0,2,1
358860,358,1,3,1,0,1
358870,358,1,3,0,3,1
358880,358,1,3,1,1,1
358890,358,1,3,0,4,1
358900,358,1,3,1,2,1
358910,358,1,4,0,0,1
358920,358,1,3,1,3,1
358930,358,1,4,0,1,1
358940,358,1,3,1,4,1
358950,358,1,4,0,2,1
358960,358,1,4,1,0,1
358970,358,1,4,0,3,1
358980,358,1,4,1,1,1
358990,358,1,4,0,4,1
359000,358,1,4,1,2,1
359010,359,0,0,0,0,1
359020,358,1,4,1,3,1
359030,359,0,0,0,1,1
359040,358,1,4,1,4,1
359050,359,0,0,0,2,1
359060,359,0,0,1,0,1
359070,359,0,0,0,3,1
359080,359,0,0,1,1,1
359090,359,0,0,0,4,1
359100,359,0,0,1,2,1
359110,359,0,1,0,0,1
359120,359,0,0,1,3,1
359130,359,0,1,0,1,1
359140,359,0,0,1,4,1
359150,359,0,1,0,2,1
359160,359,0,1,1,0,1
359170,359,0,1,0,3,1
359180,359,0,1,1,1,1
359190,359,0,1,0,4,1
359200,359,0,1,1,2,1
359210,359,0,2,0,0,1
359220,359,0,1,1,3,1
359230,359,0,2,0,1,1
359240,359,0,1,1,4,1
359250,359,0,2,0,2,1
359260,359,0,2,1,0,1
359270,359,0,2,0,3,1
359280,359,0,2,1,1,1
359290,359,0,2,0,4,1
359300,359,0,2,1,2,1
359310,359,0,3,0,0,1
359320,359,0,2,1,3,1
359330,359,0,3,0,1,1
359340,359,0,2,1,4,1
359350,359,0,3,0,2,1
359360,359,0,3,1,0,1
359370,359,0,3,0,3,1
359380,359,0,3,1,1,1
359390,359,0,3,0,4,1
359400,359,0,3,1,2,1
359410,359,0,4,0,0,1
359420,359,0,3,1,3,1
359430,359,0,4,0,1,1
359440,359,0,3,1,4,1
359450,359,0,4,0,2,1
359460,359,0,4,1,0,1
359470,359,0,4,0,3,1
359480,359,0,4,1,1,1
359490,359,0,4,0,4,1
359500,359,0,4,1,2,1
359510,359,1,0,0,0,1
359520,359,0,4,1,3,1
359530,359,1,0,0,1,1
359540,359,0,4,1,4,1
359550,359,1,0,0,2,1
359560,359,1,0,1,0,1
359570,359,1,0,0,3,1
359580,359,1,0,1,1,1
359590,359,1,0,0,4,1
359600,359,1,0,1,2,1
359610,359,1,1,0,0,1
359620,359,1,0,1,3,1
359630,359,1,1,0,1,1
359640,359,1,0,1,4,1
359650,359,1,1,0,2,1
359660,359,1,1,1,0,1
359670,359,1,1,0,3,1
359680,359,1,1,1,1,1
359690,359,1,1,0,4,1
359700,359,1,1,1,2,1
359710,359,1,2,0,0,1
359720,359,1,1,1,3,1
359730,359,1,2,0,1,1
359740,359,1,1,1,4,1
359750,359,1,2,0,2,1
359760,359,1,2,1,0,1
359770,359,1,2,0,3,1
359780,359,1,2,1,1,1
359790,359,1,2,0,4,1
359800,359,1,2,1,2,1
359810,359,1,3,0,0,1
359820,359,1,2,1,3,1
359830,359,1,3,0,1,1
359840,359,1,2,1,4,1
359850,359,1,3,0,2,1
359860,359,1,3,1,0,1
359870,359,1,3,0,3,1
359880,359,1,3,1,1,1
359890,359,1,3,0,4,1
359900,359,1,3,1,2,1
359910,359,1,4,0,0,1
359920,359,1,3,1,3,1
359930,359,1,4,0,1,1
359940,359,1,3,1,4,1
359950,359,1,4,0,2,1
359960,359,1,4,1,0,1
359970,359,1,4,0,3,1
359980,359,1,4,1,1,1
359990,359,1,4,0,4,1
360000,359,1,4,1,2,1
360010,360,0,0,0,0,1
360020,359,1,4,1,3,1
360030,360,0,0,0,1,1
360040,359,1,4,1,4,1
360050,360,0,0,0,2,1
360060,360,0,0,1,0,1
360070,360,0,0,0,3,1
360080,360,0,0,1,1,1
360090,360,0,0,0,4,1
360100,360,0,0,1,2,1
360110,360,0,1,0,0,1
360120,360,0,0,1,3,1
360130,360,0,1,0,1,1
360140,360,0,0,1,4,1
360150,360,0,1,0,2,1
360160,360,0,1,1,0,1
360170,360,0,1,0,3,1
360180,360,0,1,1,1,1
360190,360,0,1,0,4,1
360200,360,0,1,1,2,1
360210,360,0,2,0,0,1
360220,360,0,1,1,3,1
360230,360,0,2,0,1,1
360240,360,0,1,1,4,1
360250,360,0,2,0,2,1
360260,360,0,2,1,0,1
360270,360,0,2,0,3,1
360280,360,0,2,1,1,1
360290,360,0,2,0,4,1
360300,360,0,2,1,2,1
360310,360,0,3,0,0,1
360320,360,0,2,1,3,1
360330,360,0,3,0,1,1
360340,360,0,2,1,4,1
360350,360,0,3,0,2,1
360360,360,0,3,1,0,1
360370,360,0,3,0,3,1
360380,360,0,3,1,1,1
360390,360,0,3,0,4,1
360400,360,0,3,1,2,1
360410,360,0,4,0,0,1
360420,360,0,3,1,3,1
360430,360,0,4,0,1,1
360440,360,0,3,1,4,1
360450,360,0,4,0,2,1
360460,360,0,4,1,0,1
360470,360,0,4,0,3,1
360480,360,0,4,1,1,1
360490,360,0,4,0,4,1
360500,360,0,4,1,2,1
360510,360,1,0,0,0,1
360520,360,0,4,1,3,1
360530,360,1,0,0,1,1
360540,360,0,4,1,4,1
360550,360,1,0,0,2,1
360560,360,1,0,1,0,1
360570,360,1,0,0,3,1
360580,360,1,0,1,1,1
360590,360,1,0,0,4,1
360600,360,1,0,1,2,1
360610,360,1,1,0,0,1
360620,360,1,0,1,3,1
360630,360,1,1,0,1,1
360640,360,1,0,1,4,1
360650,360,1,1,0,2,1
360660,360,1,1,1,0,1
360670,360,1,1,0,3,1
360680,360,1,1,1,1,1
360690,360,1,1,0,4,1
360700,360,1,1,1,2,1
360710,360,1,2,0,0,1
360720,360,1,1,1,3,1
360730,360,1,2,0,1,1
360740,360,1,1,1,4,1
360750,360,1,2,0,2,1
360760,360,1,2,1,0,1
360770,360,1,2,0,3,1
360780,360,1,2,1,1,1
360790,360,1,2,0,4,1
360800,360,1,2,1,2,1
360810,360,1,3,0,0,1
360820,360,1,2,1,3,1
360830,360,1,3,0,1,1
360840,360,1,2,1,4,1
360850,360,1,3,0,2,1
360860,360,1,3,1,0,1
360870,360,1,3,0,3,1
360880,360,1,3,1,1,1
360890,360,1,3,0,4,1
360900,360,1,3,1,2,1
360910,360,1,4,0,0,1
360920,360,1,3,1,3,1
360930,360,1,4,0,1,1
360940,360,1,3,1,4,1
360950,360,1,4,0,2,1
360960,360,1,4,1,0,1
360970,360,1,4,0,3,1
360980,360,1,4,1,1,1
360990,360,1,4,0,4,1
361000,360,1,4,1,2,1
361010,361,0,0,0,0,1
361020,360,1,4,1,3,1
361030,361,0,0,0,1,1
361040,360,1,4,1,4,1
361050,361,0,0,0,2,1
361060,361,0,0,1,0,1
361070,361,0,0,0,3,1
361080,361,0,0,1,1,1
361090,361,0,0,0,4,1
361100,361,0,0,1,2,1
361110,361,0,1,0,0,1
361120,361,0,0,1,3,1
361130,361,0,1,0,1,1
361140,361,0,0,1,4,1
361150,361,0,1,0,2,1
361160,361,0,1,1,0,1
361170,361,0,1,0,3,1
361180,361,0,1,1,1,1
361190,361,0,1,0,4,1
361200,361,0,1,1,2,1
361210,361,0,2,0,0,1
361220,361,0,1,1,3,1
361230,361,0,2,0,1,1
361240,361,0,1,1,4,1
361250,361,0,2,0,2,1
361260,361,0,2,1,0,1
361270,361,0,2,0,3,1
361280,361,0,2,1,1,1
361290,361,0,2,0,4,1
361300,361,0,2,1,2,1
361310,361,0,3,0,0,1
361320,361,0,2,1,3,1
361330,361,0,3,0,1,1
361340,361,0,2,1,4,1
361350,361,0,3,0,2,1
361360,361,0,3,1,0,1
361370,361,0,3,0,3,1
361380,361,0,3,1,1,1
361390,361,0,3,0,4,1
361400,361,0,3,1,2,1
361410,361,0,4,0,0,1
361420,361,0,3,1,3,1
361430,361,0,4,0,1,1
361440,361,0,3,1,4,1
361450,361,0,4,0,2,1
361460,361,0,4,1,0,1
361470,361,0,4,0,3,1
361480,361,0,4,1,1,1
361490,361,0,4,0,4,1
361500,361,0,4,1,2,1
361510,361,1,0,0,0,1
361520,361,0,4,1,3,1
361530,361,1,0,0,1,1
361540,361,0,4,1,4,1
361550,361,1,0,0,2,1
361560,361,1,0,1,0,1
361570,361,1,0,0,3,1
361580,361,1,0,1,1,1
361590,361,1,0,0,4,1
361600,361,1,0,1,2,1
361610,361,1,1,0,0,1
361620,361,1,0,1,3,1
361630,361,1,1,0,1,1
361640,361,1,0,1,4,1
361650,361,1,1,0,2,1
361660,361,1,1,1,0,1
361670,361,1,1,0,3,1
361680,361,1,1,1,1,1
361690,361,1,1,0,4,1
361700,361,1,1,1,2,1
361710,361,1,2,0,0,1
361720,361,1,1,1,3,1
361730,361,1,2,0,1,1
361740,361,1,1,1,4,1
361750,361,1,2,0,2,1
361760,361,1,2,1,0,1
361770,361,1,2,0,3,1
361780,361,1,2,1,1,1
361790,361,1,2,0,4,1
361800,361,1,2,1,2,1
361810,361,1,3,0,0,1
361820,361,1,2,1,3,1
361830,361,1,3,0,1,1
361840,361,1,2,1,4,1
361850,361,1,3,0,2,1
361860,361,1,3,1,0,1
361870,361,1,3,0,3,1
361880,361,1,3,1,1,1
361890,361,1,3,0,4,1
361900,361,1,3,1,2,1
361910,361,1,4,0,0,1
361920,361,1,3,1,3,1
361930,361,1,4,0,1,1
361940,361,1,3,1,4,1
361950,361,1,4,0,2,1
361960,361,1,4,1,0,1
361970,361,1,4,0,3,1
361980,361,1,4,1,1,1
361990,361,1,4,0,4,1
362000,361,1,4,1,2,1
362010,362,0,0,0,0,1
362020,361,1,4,1,3,1
362030,362,0,0,0,1,1
362040,361,1,4,1,4,1
362050,362,0,0,0,2,1
362060,362,0,0,1,0,1
362070,362,0,0,0,3,1
362080,362,0,0,1,1,1
362090,362,0,0,0,4,1
362100,362,0,0,1,2,1
362110,362,0,1,0,0,1
362120,362,0,0,1,3,1
362130,362,0,1,0,1,1
362140,362,0,0,1,4,1
362150,362,0,1,0,2,1
362160,362,0,1,1,0,1
362170,362,0,1,0,3,1
362180,362,0,1,1,1,1
362190,362,0,1,0,4,1
362200,362,0,1,1,2,1
362210,362,0,2,0,0,1
362220,362,0,1,1,3,1
362230,362,0,2,0,1,1
362240,362,0,1,1,4,1
362250,362,0,2,0,2,1
362260,362,0,2,1,0,1
362270,362,0,2,0,3,1
362280,362,0,2,1,1,1
362290,362,0,2,0,4,1
362300,362,0,2,1,2,1
362310,362,0,3,0,0,1
362320,362,0,2,1,3,1
362330,362,0,3,0,1,1
362340,362,0,2,1,4,1
362350,362,0,3,0,2,1
362360,362,0,3,1,0,1
362370,362,0,3,0,3,1
362380,362,0,3,1,1,1
362390,362,0,3,0,4,1
362400,362,0,3,1,2,1
362410,362,0,4,0,0,1
362420,362,0,3,1,3,1
362430,362,0,4,0,1,1
362440,362,0,3,1,4,1
362450,362,0,4,0,2,1
362460,362,0,4,1,0,1
362470,362,0,4,0,3,1
362480,362,0,4,1,1,1
362490,362,0,4,0,4,1
362500,362,0,4,1,2,1
362510,362,1,0,0,0,1
362520,362,0,4,1,3,1
362530,362,1,0,0,1,1
362540,362,0,4,1,4,1
362550,362,1,0,0,2,1
362560,362,1,0,1,0,1
362570,362,1,0,0,3,1
362580,362,1,0,1,1,1
362590,362,1,0,0,4,1
362600,362,1,0,1,2,1
362610,362,1,1,0,0,1
362620,362,1,0,1,3,1
362630,362,1,1,0,1,1
362640,362,1,0,1,4,1
362650,362,1,1,0,2,1
362660,362,1,1,1,0,1
362670,362,1,1,0,3,1
362680,362,1,1,1,1,1
362690,362,1,1,0,4,1
362700,362,1,1,1,2,1
362710,362,1,2,0,0,1
362720,362,1,1,1,3,1
362730,362,1,2,0,1,1
362740,362,1,1,1,4,1
362750,362,1,2,0,2,1
362760,362,1,2,1,0,1
362770,362,1,2,0,3,1
362780,362,1,2,1,1,1
362790,362,1,2,0,4,1
362800,362,1,2,1,2,1
362810,362,1,3,0,0,1
362820,362,1,2,1,3,1
362830,362,1,3,0,1,1
362840,362,1,2,1,4,1
362850,362,1,3,0,2,1
362860,362,1,3,1,0,1
362870,362,1,3,0,3,1
362880,362,1,3,1,1,1
362890,362,1,3,0,4,1
362900,362,1,3,1,2,1
362910,362,1,4,0,0,1
362920,362,1,3,1,3,1
362930,362,1,4,0,1,1
362940,362,1,3,1,4,1
362950,362,1,4,0,2,1
362960,362,1,4,1,0,1
362970,362,1,4,0,3,1
362980,362,1,4,1,1,1
362990,362,1,4,0,4,1
363000,362,1,4,1,2,1
363010,363,0,0,0,0,1
363020,362,1,4,1,3,1
363030,363,0,0,0,1,1
363040,362,1,4,1,4,1
363050,363,0,0,0,2,1
363060,363,0,0,1,0,1
363070,363,0,0,0,3,1
363080,363,0,0,1,1,1
363090,363,0,0,0,4,1
363100,363,0,0,1,2,1
363110,363,0,1,0,0,1
363120,363,0,0,1,3,1
363130,363,0,1,0,1,1
363140,363,0,0,1,4,1
363150,363,0,1,0,2,1
363160,363,0,1,1,0,1
363170,363,0,1,0,3,1
363180,363,0,1,1,1,1
363190,363,0,1,0,4,1
363200,363,0,1,1,2,1
363210,363,0,2,0,0,1
363220,363,0,1,1,3,1
363230,363,0,2,0,1,1
363240,363,0,1,1,4,1
363250,363,0,2,0,2,1
363260,363,0,2,1,0,1
363270,363,0,2,0,3,1
363280,363,0,2,1,1,1
363290,363,0,2,0,4,1
363300,363,0,2,1,2,1
363310,363,0,3,0,0,1
363320,363,0,2,1,3,1
363330,363,0,3,0,1,1
363340,363,0,2,1,4,1
363350,363,0,3,0,2,1
363360,363,0,3,1,0,1
363370,363,0,3,0,3,1
363380,363,0,3,1,1,1
363390,363,0,3,0,4,1
363400,363,0,3,1,2,1
363410,363,0,4,0,0,1
363420,363,0,3,1,3,1
363430,363,0,4,0,1,1
363440,363,0,3,1,4,1
363450,363,0,4,0,2,1
363460,363,0,4,1,0,1
363470,363,0,4,0,3,1
363480,363,0,4,1,1,1
363490,363,0,4,0,4,1
363500,363,0,4,1,2,1
363510,363,1,0,0,0,1
363520,363,0,4,1,3,1
363530,363,1,0,0,1,1
363540,363,0,4,1,4,1
363550,363,1,0,0,2,1
363560,363,1,0,1,0,1
363570,363,1,0,0,3,1
363580,363,1,0,1,1,1
363590,363,1,0,0,4,1
363600,363,1,0,1,2,1
363610,363,1,1,0,0,1
363620,363,1,0,1,3,1
363630,363,1,1,0,1,1
363640,363,1,0,1,4,1
363650,363,1,1,0,2,1
363660,363,1,1,1,0,1
363670,363,1,1,0,3,1
363680,363,1,1,1,1,1
363690,363,1,1,0,4,1
363700,363,1,1,1,2,1
363710,363,1,2,0,0,1
363720,363,1,1,1,3,1
363730,363,1,2,0,1,1
363740,363,1,1,1,4,1
363750,363,1,2,0,2,1
363760,363,1,2,1,0,1
363770,363,1,2,0,3,1
363780,363,1,2,1,1,1
363790,363,1,2,0,4,1
363800,363,1,2,1,2,1
363810,363,1,3,0,0,1
363820,363,1,2,1,3,1
363830,363,1,3,0,1,1
363840,363,1,2,1,4,1
363850,363,1,3,0,2,1
363860,363,1,3,1,0,1
363870,363,1,3,0,3,1
363880,363,1,3,1,1,1
363890,363,1,3,0,4,1
363900,363,1,3,1,2,1
363910,363,1,4,0,0,1
363920,363,1,3,1,3,1
363930,363,1,4,0,1,1
363940,363,1,3,1,4,1
363950,363,1,4,0,2,1
363960,363,1,4,1,0,1
363970,363,1,4,0,3,1
363980,363,1,4,1,1,1
363990,363,1,4,0,4,1
364000,363,1,4,1,2,1
364010,364,0,0,0,0,1
364020,363,1,4,1,3,1
364030,364,0,0,0,1,1
364040,363,1,4,1,4,1
364050,364,0,0,0,2,1
364060,364,0,0,1,0,1
364070,364,0,0,0,3,1
364080,364,0,0,1,1,1
364090,364,0,0,0,4,1
364100,364,0,0,1,2,1
364110,364,0,1,0,0,1
364120,364,0,0,1,3,1
364130,364,0,1,0,1,1
364140,364,0,0,1,4,1
364150,364,0,1,0,2,1
364160,364,0,1,1,0,1
364170,364,0,1,0,3,1
364180,364,0,1,1,1,1
364190,364,0,1,0,4,1
364200,364,0,1,1,2,1
364210,364,0,2,0,0,1
364220,364,0,1,1,3,1
364230,364,0,2,0,1,1
364240,364,0,1,1,4,1
364250,364,0,2,0,2,1
364260,364,0,2,1,0,1
364270,364,0,2,0,3,1
364280,364,0,2,1,1,1
364290,364,0,2,0,4,1
364300,364,0,2,1,2,1
364310,364,0,3,0,0,1
364320,364,0,2,1,3,1
364330,364,0,3,0,1,1
364340,364,0,2,1,4,1
364350,364,0,3,0,2,1
364360,364,0,3,1,0,1
364370,364,0,3,0,3,1
364380,364,0,3,1,1,1
364390,364,0,3,0,4,1
364400,364,0,3,1,2,1
364410,364,0,4,0,0,1
364420,364,0,3,1,3,1
364430,364,0,4,0,1,1
364440,364,0,3,1,4,1
364450,364,0,4,0,2,1
364460,364,0,4,1,0,1
364470,364,0,4,0,3,1
364480,364,0,4,1,1,1
364490,364,0,4,0,4,1
364500,364,0,4,1,2,1
364510,364,1,0,0,0,1
364520,364,0,4,1,3,1
364530,364,1,0,0,1,1
364540,364,0,4,1,4,1
364550,364,1,0,0,2,1
364560,364,1,0,1,0,1
364570,364,1,0,0,3,1
364580,364,1,0,1,1,1
364590,364,1,0,0,4,1
364600,364,1,0,1,2,1
364610,364,1,1,0,0,1
364620,364,1,0,1,3,1
364630,364,1,1,0,1,1
364640,364,1,0,1,4,1
364650,364,1,1,0,2,1
364660,364,1,1,1,0,1
364670,364,1,1,0,3,1
364680,364,1,1,1,1,1
364690,364,1,1,0,4,1
364700,364,1,1,1,2,1
364710,364,1,2,0,0,1
364720,364,1,1,1,3,1
364730,364,1,2,0,1,1
364740,364,1,1,1,4,1
364750,364,1,2,0,2,1
364760,364,1,2,1,0,1
364770,364,1,2,0,3,1
364780,364,1,2,1,1,1
364790,364,1,2,0,4,1
364800,364,1,2,1,2,1
364810,364,1,3,0,0,1
364820,364,1,2,1,3,1
364830,364,1,3,0,1,1
364840,364,1,2,1,4,1
364850,364,1,3,0,2,1
364860,364,1,3,1,0,1
364870,364,1,3,0,3,1
364880,364,1,3,1,1,1
364890,364,1,3,0,4,1
364900,364,1,3,1,2,1
364910,364,1,4,0,0,1
364920,364,1,3,1,3,1
364930,364,1,4,0,1,1
364940,364,1,3,1,4,1
364950,364,1,4,0,2,1
364960,364,1,4,1,0,1
364970,364,1,4,0,3,1
364980,364,1,4,1,1,1
364990,364,1,4,0,4,1
365000,364,1,4,1,2,1
365010,365,0,0,0,0,1
365020,364,1,4,1,3,1
365030,365,0,0,0,1,1
365040,364,1,4,1,4,1
365050,365,0,0,0,2,1
365060,365,0,0,1,0,1
365070,365,0,0,0,3,1
365080,365,0,0,1,1,1
365090,365,0,0,0,4,1
365100,365,0,0,1,2,1
365110,365,0,1,0,0,1
365120,365,0,0,1,3,1
365130,365,0,1,0,1,1
365140,365,0,0,1,4,1
365150,365,0,1,0,2,1
365160,365,0,1,1,0,1
365170,365,0,1,0,3,1
365180,365,0,1,1,1,1
365190,365,0,1,0,4,1
365200,365,0,1,1,2,1
365210,365,0,2,0,0,1
365220,365,0,1,1,3,1
365230,365,0,2,0,1,1
365240,365,0,1,1,4,1
365250,365,0,2,0,2,1
365260,365,0,2,1,0,1
365270,365,0,2,0,3,1
365280,365,0,2,1,1,1
365290,365,0,2,0,4,1
365300,365,0,2,1,2,1
365310,365,0,3,0,0,1
365320,365,0,2,1,3,1
365330,365,0,3,0,1,1
365340,365,0,2,1,4,1
365350,365,0,3,0,2,1
365360,365,0,3,1,0,1
365370,365,0,3,0,3,1
365380,365,0,3,1,1,1
365390,365,0,3,0,4,1
365400,365,0,3,1,2,1
365410,365,0,4,0,0,1
365420,365,0,3,1,3,1
365430,365,0,4,0,1,1
365440,365,0,3,1,4,1
365450,365,0,4,0,2,1
365460,365,0,4,1,0,1
365470,365,0,4,0,3,1
365480,365,0,4,1,1,1
365490,365,0,4,0,4,1
365500,365,0,4,1,2,1
365510,365,1,0,0,0,1
365520,365,0,4,1,3,1
365530,365,1,0,0,1,1
365540,365,0,4,1,4,1
365550,365,1,0,0,2,1
365560,365,1,0,1,0,1
